time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-11-25 10:21:37.346 UTC, ,250,3162506,1472,16528, , ,4, ,30,4,0.13, , , , , , , ,4,4, ,2, ,4,1,7, ,50,21, , , , , , , , , , , , , ,4294987233,14, ,4294986396, , , , , ,11,11, , , , , ,3,238, , , , , , , , , , , , , , , , , , , , , , , , ,1511605296746,3145728, , , ,31,0, , , ,3, , , ,3, , , , ,31, ,6144,3, , , , ,178176,45, , , , , , , , ,1,9,15062432,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 10:21:57.406 UTC, ,250,3165514,1472,19536, , ,5, ,19,1,0.05, , , , , , , ,5,5, , , ,4,2,8, ,3,1, , , , , , , , , , , , , ,4294987233,14, ,4294986396, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511605296746,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16136288,1, , , , , , ,17, ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,3, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 10:22:09.358 UTC, ,250,3162530,1472,16552, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,52,22, , , , , , , , , , , , , ,4294988617,15, ,4294987855, , , , , ,11,11, , , , , ,3,254, , , , , , , , , , , , , , , , , , , , , , , , ,1511605328815,3145728, , , ,33,0, , , ,3, , , ,3, , , , ,33, ,6144,3, , , , ,182272,47, , , , , , , , ,1,7,16156272,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 10:22:15.408 UTC, ,250,3165538,1472,19560, , ,5, ,17,1,0.06, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294988617,15, ,4294987855, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511605328815,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16999616,1, , , , , , ,16, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,3, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:19:56.487 UTC, ,250,3162554,1472,16576, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,54,23, , , , , , , , , , , , , ,4294989911,16, ,4294989239, , , , , ,11,11, , , , , ,3,268, , , , , , , , , , , , , , , , , , , , , , , , ,1511612395797,3145728, , , ,34,0, , , ,3, , , ,3, , , , ,34, ,6144,3, , , , ,184320,48, , , , , , , , ,1,6,16222224,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:20:56.494 UTC, ,250,3165674,1472,19584,112, ,5, ,5,1,0.20, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294989911,16, ,4294989239, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511612395797,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16723096,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:21:30.429 UTC, ,250,3165562,1472,19584, , ,5, ,17, , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294989911,16, ,4294989239, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511612395797,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17223832,1, , , , , , ,12, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , ,4, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:21:32.777 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511612492335,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,7,17233112,1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:22:32.789 UTC, ,250,3165890,1472,19800,112, ,5, ,21,1,0.05, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511612492335,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17730632,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:23:32.798 UTC, ,250,3165890,1472,19800,112, ,5, ,5, , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511612492335,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17898424,1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:24:32.808 UTC, ,250,3165890,1472,19800,112, ,5, ,1, , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511612492335,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18066192,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:25:32.819 UTC, ,250,3165890,1472,19800,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511612492335,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18066192,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:26:19.422 UTC, ,250,3165778,1472,19800, , ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511612492335,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18234048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:26:34.660 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511612794217,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,6,17559904,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:27:34.670 UTC, ,250,3165890,1472,19800,112, ,5, ,17,1,0.06, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511612794217,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17727672,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:28:53.802 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511612933350,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,6,16191160,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:29:28.575 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511612968127,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,8,16231848,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:31:22.217 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511613081737,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,7,17240632,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:33:29.654 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511613209070,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,9,16237744,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:34:11.528 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511613250980,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,8,16278792,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:34:18.355 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511613257875,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,8,17611784,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:39:13.656 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511613553210,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,6,16211408,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:39:20.585 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511613560122,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,7,16345240,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:40:20.597 UTC, ,250,3165890,1472,19800,112, ,5, ,10,1,0.10, , , , , , , ,5,5, , , ,4,2,8, ,3,1, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511613560122,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17016352,1, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:41:20.607 UTC, ,250,3165890,1472,19800,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511613560122,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17184192,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:42:20.616 UTC, ,250,3165890,1472,19800,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511613560122,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17351960,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:43:20.634 UTC, ,250,3165890,1472,19800,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511613560122,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17351960,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 12:44:20.652 UTC, ,250,3165890,1472,19800,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511613560122,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17519816,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:00:43.076 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511614842563,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,7,16127424,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:01:18.033 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511614877589,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,6,16257776,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:05:41.527 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511615140996,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,8,17262456,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:08:04.371 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511615283911,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,7,16206120,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:08:24.269 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511615303811,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,7,16195600,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:08:50.323 UTC, ,250,3165778,1472,19800, , ,5, ,31,1,0.03, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511615303811,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16695304,1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:10:30.300 UTC, ,250,3162578,1472,16600, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,4,1,7, ,56,24, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , ,3,283, , , , , , , , , , , , , , , , , , , , , , , , ,1511615429751,3145728, , , ,35,0, , , ,3, , , ,3, , , , ,35, ,6144,3, , , , ,186368,49, , , , , , , , ,1,8,17356480,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:11:30.310 UTC, ,250,3165890,1472,19800,112, ,5, ,5,1,0.20, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511615429751,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17859688,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 13:12:30.316 UTC, ,250,3165890,1472,19800,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294991416,17, ,4294990461, , , , , ,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511615429751,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18027456,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
