time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-11-05 11:13:06.421 UTC, ,125,3162797,1056,16832,112, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880325863,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16865496,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:14:06.428 UTC, ,125,3162797,1056,16832,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880325863,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17041496,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:14:19.584 UTC, ,125,3162685,1056,16832, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880325863,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17041496,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:14:21.784 UTC, ,125,3159109,1056,13256, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,24,10, , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , ,1,63, , , , , , , , , , , , , , , , , , , , , , , , ,1509880461348,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , ,1,7,15244536,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:15:21.792 UTC, ,125,3162797,1056,16832,112, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880461348,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,15759240,1, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:16:21.804 UTC, ,125,3162797,1056,16832,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880461348,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15935216,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:17:21.809 UTC, ,125,3162797,1056,16832,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880461348,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15935216,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:18:17.243 UTC, ,125,3162685,1056,16832, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880461348,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16102984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:18:19.647 UTC, ,125,3159109,1056,13256, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,24,10, , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , ,1,63, , , , , , , , , , , , , , , , , , , , , , , , ,1509880699229,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , ,1,8,15244096,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:18:37.336 UTC, ,125,3162685,1056,16832, , ,4, ,6,1,0.17, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880699229,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,15759152,2, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:18:40.295 UTC, ,125,3159109,1056,13256, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,24,10, , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , ,1,63, , , , , , , , , , , , , , , , , , , , , , , , ,1509880719864,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , ,1,9,15220672,2, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:18:47.800 UTC, ,125,3159109,1056,13256, , ,3, ,22,3,0.14, , , , , , , ,3,3, ,2, ,2,1,5, ,24,10, , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , ,1,63, , , , , , , , , , , , , , , , , , , , , , , , ,1509880727366,3145728, , , ,18,0, , , ,2, , , ,3, , , , ,18, ,2048,1, , , , ,120832,29, , , , , , , , ,1,7,16335856,2, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:19:47.806 UTC, ,125,3162797,1056,16832,112, ,4, ,14,1,0.07, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880727366,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16850552,1, , , , , , ,33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,16,10, , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:20:23.045 UTC, ,125,3162685,1056,16832, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,4913,4, ,3804, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880727366,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16858760,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:21:10.369 UTC, ,125,3159133,1056,13280, , ,3,1,22,3,0.14, , , , , , , ,3,3, ,2,1,2,1,5, ,26,11, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , ,1,75, , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,124928,31, , , , , , , , ,1,9,15342032,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:22:10.377 UTC, ,125,3162981,1056,17016,112, ,4,1,6,1,0.17, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,15860320,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:23:10.386 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16036296,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:24:10.397 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16036296,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:25:10.402 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16204064,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:26:10.412 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16371880,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:55:42.961 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16547880,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:56:42.979 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16547880,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 11:57:35.056 UTC, ,125,3162869,1056,17016, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509880869937,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16715704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:02:25.670 UTC, ,125,3159133,1056,13280, , ,3,1,22,3,0.14, , , , , , , ,3,3, ,2,1,2,1,5, ,26,11, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , ,1,75, , , , , , , , , , , , , , , , , , , , , , , , ,1509883345210,3145728, , , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,124928,31, , , , , , , , ,1,9,15354088,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:02:33.078 UTC, ,125,3162869,1056,17016, , ,4,1,5,1,0.20, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509883345210,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,15869160,1, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:02:56.921 UTC, ,125,3159133,1056,13280, , ,3,1,22,3,0.14, , , , , , , ,3,3, ,2,1,2,1,5, ,26,11, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , ,1,75, , , , , , , , , , , , , , , , , , , , , , , , ,1509883376499,3145728, , , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,124928,31, , , , , , , , ,1,9,15332600,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:03:56.929 UTC, ,125,3162981,1056,17016,112, ,4,1,6,1,0.17, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509883376499,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,15854600,1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:04:56.934 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509883376499,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16030576,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:05:10.513 UTC, ,125,3162869,1056,17016, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509883376499,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16030576,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:05:13.009 UTC, ,125,3159133,1056,13280, , ,3,1,22,3,0.14, , , , , , , ,3,3, ,2,1,2,1,5, ,26,11, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , ,1,75, , , , , , , , , , , , , , , , , , , , , , , , ,1509883512570,3145728, , , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,124928,31, , , , , , , , ,1,7,16381968,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:06:13.015 UTC, ,125,3162981,1056,17016,112, ,4,1,10,1,0.10, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509883512570,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,16896768,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:06:40.387 UTC, ,125,3162869,1056,17016, , ,4, ,4, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509883512570,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16904976,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:26:41.811 UTC, ,125,3159133,1056,13280, , ,3,1,22,3,0.14, , , , , , , ,3,3, ,2,1,2,1,5, ,26,11, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , ,1,75, , , , , , , , , , , , , , , , , , , , , , , , ,1509884801378,3145728, , , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,124928,31, , , , , , , , ,1,9,16373064,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 12:27:32.108 UTC, ,125,3162869,1056,17016, , ,4,1,8,1,0.13, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509884801378,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,16893248,1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 13:34:30.444 UTC, ,125,3159133,1056,13280, , ,3,1,22,3,0.14, , , , , , , ,3,3, ,2,1,2,1,5, ,26,11, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , ,1,75, , , , , , , , , , , , , , , , , , , , , , , , ,1509888870025,3145728, , , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,124928,31, , , , , , , , ,1,8,16346472,1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 13:35:30.455 UTC, ,125,3162981,1056,17016,112, ,4,1,13,1,0.08, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509888870025,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,16866608,1, , , , , , ,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,23,7, , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 13:36:30.466 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509888870025,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17042584,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-05 13:37:30.473 UTC, ,125,3162981,1056,17016,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,5861,5, ,5214, , , , , ,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1509888870025,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17042584,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
